"IDpol","ClaimNb","Exposure","VehPower","VehAge","DrivAge","BonusMalus","VehBrand","VehGas","Area","Density","Region","TotalClaimAmount","DrivAge_Band","BM_Band"
"4125094",1,1,6,5,27,101,"B2","Diesel","E",3374,"Alsace",602,"[25,35)","[100,250]"
"4125121",1,1,6,7,78,64,"B12","Regular","D",645,"Languedoc-Roussillon",526.34,"[65,100]","[60,70)"
"4125129",1,1,5,1,58,62,"B1","Regular","E",3374,"Alsace",1204,"[55,65)","[60,70)"
"4125146",2,0.24,5,11,20,100,"B1","Diesel","E",3374,"Alsace",2408,"[17,25)","[100,250]"
"4125197",1,1,6,6,51,50,"B1","Diesel","C",461,"Bretagne",1204,"[45,55)","[49,60)"
"4125214",1,0.78,5,8,70,50,"B2","Regular","E",3021,"Bretagne",1435.99,"[65,100]","[49,60)"
"4125215",1,1,4,4,70,50,"B12","Regular","E",3021,"Bretagne",1204,"[65,100]","[49,60)"
"4125248",1,0.89,4,7,39,57,"B1","Regular","E",9307,"Rhone-Alpes",500,"[35,45)","[49,60)"
"4125253",1,1,5,2,48,50,"B2","Regular","D",1217,"Rhone-Alpes",1204,"[45,55)","[49,60)"
"4125305",1,0.51,6,10,69,50,"B2","Diesel","A",25,"Limousin",1127.41,"[65,100]","[49,60)"
"4125369",1,0.23,6,6,84,50,"B2","Diesel","D",817,"Nord-Pas-de-Calais",1204,"[65,100]","[49,60)"
"4125378",1,1,7,3,32,51,"B4","Diesel","C",119,"Nord-Pas-de-Calais",1330.15,"[25,35)","[49,60)"
"4125382",1,1,5,13,41,50,"B5","Diesel","B",84,"Nord-Pas-de-Calais",154.39,"[35,45)","[49,60)"
"4125393",1,1,5,8,41,50,"B2","Regular","C",416,"Nord-Pas-de-Calais",1903.86,"[35,45)","[49,60)"
"4125400",1,1,12,7,62,50,"B10","Diesel","D",975,"Nord-Pas-de-Calais",1204,"[55,65)","[49,60)"
"4125401",1,1,5,3,52,50,"B2","Diesel","C",114,"Nord-Pas-de-Calais",1204,"[45,55)","[49,60)"
"4125411",1,1,5,5,40,50,"B2","Regular","E",7259,"Nord-Pas-de-Calais",602,"[35,45)","[49,60)"
"4125423",1,0.44,6,10,38,62,"B1","Diesel","B",91,"Nord-Pas-de-Calais",1204,"[35,45)","[60,70)"
"4125475",1,1,6,3,36,56,"B6","Diesel","D",683,"Auvergne",602,"[35,45)","[49,60)"
"4125477",1,1,5,4,61,50,"B2","Regular","D",1313,"Centre",1289.46,"[55,65)","[49,60)"
"4125481",1,0.04,7,14,46,50,"B5","Regular","C",106,"Centre",1204,"[45,55)","[49,60)"
"4125542",1,1,10,10,49,50,"B10","Diesel","E",4128,"Pays-de-la-Loire",1204,"[45,55)","[49,60)"
"4125550",1,0.45,6,13,63,50,"B12","Regular","D",568,"Pays-de-la-Loire",1204,"[55,65)","[49,60)"
"4125580",1,0.41,4,9,33,50,"B1","Regular","C",204,"Pays-de-la-Loire",2991.35,"[25,35)","[49,60)"
"4125587",1,0.51,4,8,57,50,"B1","Regular","C",204,"Pays-de-la-Loire",1204,"[55,65)","[49,60)"
"4125655",1,0.12,9,11,23,100,"B1","Regular","E",4128,"Pays-de-la-Loire",607.53,"[17,25)","[100,250]"
"4125677",1,1,7,17,37,50,"B1","Regular","A",27,"Centre",1204,"[35,45)","[49,60)"
"4125686",1,0.61,6,15,38,50,"B1","Diesel","C",228,"Midi-Pyrenees",602,"[35,45)","[49,60)"
"4125724",1,1,5,10,52,50,"B2","Diesel","C",405,"Centre",1204,"[45,55)","[49,60)"
"4125760",1,1,5,6,56,68,"B6","Regular","E",2733,"Provence-Alpes-Cotes-D'Azur",667.4,"[55,65)","[60,70)"
"4125771",1,1,5,8,41,72,"B1","Regular","E",2733,"Provence-Alpes-Cotes-D'Azur",1204,"[35,45)","[70,80)"
"4125773",1,1,5,11,59,50,"B5","Regular","E",4762,"Provence-Alpes-Cotes-D'Azur",1204,"[55,65)","[49,60)"
"4125788",1,1,9,6,63,50,"B1","Regular","D",658,"Provence-Alpes-Cotes-D'Azur",1204,"[55,65)","[49,60)"
"4125831",1,1,5,4,34,50,"B2","Diesel","B",52,"Poitou-Charentes",1204,"[25,35)","[49,60)"
"4125880",1,1,4,4,71,50,"B6","Regular","B",87,"Poitou-Charentes",1204,"[65,100]","[49,60)"
"4125925",1,1,7,6,50,68,"B13","Diesel","D",1313,"Centre",1300,"[45,55)","[60,70)"
"4125928",1,1,5,9,54,62,"B13","Diesel","D",1313,"Centre",1204,"[45,55)","[60,70)"
"4125944",1,0.75,7,1,52,50,"B10","Diesel","B",72,"Centre",80.5,"[45,55)","[49,60)"
"4125974",1,1,4,9,50,50,"B6","Regular","D",1313,"Centre",1204,"[45,55)","[49,60)"
"4125999",1,1,7,5,74,50,"B1","Regular","D",614,"Centre",212.37,"[65,100]","[49,60)"
"4126042",1,1,4,8,61,62,"B1","Regular","D",1501,"Lorraine",1204,"[55,65)","[60,70)"
"4126045",1,0.75,7,10,66,72,"B4","Diesel","D",1397,"Lorraine",3204,"[65,100]","[70,80)"
"4126085",1,0.03,6,12,61,50,"B3","Regular","C",193,"Lorraine",11350,"[55,65)","[49,60)"
"4126096",1,0.27,9,10,59,50,"B2","Regular","C",166,"Lorraine",1647,"[55,65)","[49,60)"
"4126107",1,1,6,6,54,62,"B2","Diesel","D",1601,"Lorraine",1204,"[45,55)","[60,70)"
"4126131",1,0.96,7,12,55,50,"B2","Diesel","C",425,"Lorraine",1204,"[55,65)","[49,60)"
"4126145",1,1,4,6,49,50,"B4","Regular","D",1397,"Lorraine",600,"[45,55)","[49,60)"
"4126146",1,1,6,6,67,50,"B5","Diesel","C",187,"Lorraine",602,"[65,100]","[49,60)"
"4126161",1,1,6,4,67,50,"B1","Regular","D",1002,"Lorraine",1204,"[65,100]","[49,60)"
"4126167",1,1,6,14,68,50,"B4","Regular","D",1005,"Provence-Alpes-Cotes-D'Azur",1204,"[65,100]","[49,60)"
"4126176",1,0.98,5,6,53,57,"B1","Regular","F",27000,"Ile-de-France",493.68,"[45,55)","[49,60)"
"4126195",1,0.1,10,13,42,50,"B4","Regular","D",1191,"Ile-de-France",1701.42,"[35,45)","[49,60)"
"4126213",1,0.37,6,13,41,50,"B1","Regular","F",10961,"Ile-de-France",1204,"[35,45)","[49,60)"
"4126219",1,0.39,5,14,50,50,"B2","Diesel","D",906,"Ile-de-France",1204,"[45,55)","[49,60)"
"4126282",1,1,6,6,49,50,"B12","Diesel","B",69,"Rhone-Alpes",1204,"[45,55)","[49,60)"
"4126342",1,1,6,5,59,50,"B4","Regular","E",2472,"Rhone-Alpes",1204,"[55,65)","[49,60)"
"4126346",1,0.41,7,10,71,50,"B2","Diesel","A",17,"Poitou-Charentes",1797.36,"[65,100]","[49,60)"
"4126367",1,0.8,11,12,36,50,"B2","Regular","C",104,"Poitou-Charentes",1204,"[35,45)","[49,60)"
"4126388",2,1,6,14,42,51,"B1","Regular","E",2415,"Rhone-Alpes",1280.54,"[35,45)","[49,60)"
"4126398",1,1,7,14,45,55,"B4","Diesel","E",2415,"Rhone-Alpes",1204,"[45,55)","[49,60)"
"4126439",3,0.77,5,15,62,60,"B2","Diesel","E",3095,"Nord-Pas-de-Calais",3612,"[55,65)","[60,70)"
"4126475",1,0.62,7,11,59,50,"B2","Diesel","D",1571,"Nord-Pas-de-Calais",2408,"[55,65)","[49,60)"
"4126500",1,1,6,7,73,50,"B1","Diesel","D",783,"Nord-Pas-de-Calais",1204,"[65,100]","[49,60)"
"4126570",1,1,7,17,72,50,"B5","Regular","C",280,"Aquitaine",1204,"[65,100]","[49,60)"
"4126577",1,1,6,18,47,50,"B1","Diesel","A",27,"Aquitaine",602,"[45,55)","[49,60)"
"4126586",1,1,7,5,72,50,"B11","Regular","B",57,"Aquitaine",1204,"[65,100]","[49,60)"
"4126588",1,0.95,4,15,74,50,"B2","Regular","A",36,"Aquitaine",3204,"[65,100]","[49,60)"
"4126609",1,1,6,10,72,50,"B1","Regular","B",60,"Aquitaine",327.57,"[65,100]","[49,60)"
"4126641",1,1,10,7,65,50,"B12","Regular","A",22,"Aquitaine",1204,"[65,100]","[49,60)"
"4126659",1,1,6,10,60,50,"B1","Diesel","D",1313,"Centre",1204,"[55,65)","[49,60)"
"4126675",1,0.23,6,15,30,60,"B5","Regular","A",30,"Centre",1204,"[25,35)","[60,70)"
"4126685",1,1,7,6,37,50,"B1","Regular","A",37,"Centre",1204,"[35,45)","[49,60)"
"4126767",1,1,6,9,30,52,"B1","Diesel","C",100,"Bretagne",74.4,"[25,35)","[49,60)"
"4126798",1,1,6,11,45,50,"B1","Diesel","B",59,"Bretagne",1204,"[45,55)","[49,60)"
"4126815",1,1,7,6,45,50,"B1","Diesel","B",59,"Bretagne",1204,"[45,55)","[49,60)"
"4126831",1,0.32,6,12,46,50,"B1","Diesel","A",36,"Bretagne",2566.67,"[45,55)","[49,60)"
"4126898",1,1,8,7,54,50,"B6","Diesel","C",289,"Rhone-Alpes",1204,"[45,55)","[49,60)"
"4126912",1,1,4,5,48,50,"B1","Regular","B",75,"Rhone-Alpes",152.45,"[45,55)","[49,60)"
"4126923",1,0.33,5,9,45,50,"B4","Regular","D",1110,"Rhone-Alpes",1204,"[45,55)","[49,60)"
"4126983",1,1,7,4,48,54,"B13","Regular","D",533,"Provence-Alpes-Cotes-D'Azur",2264.52,"[45,55)","[49,60)"
"4127009",1,1,5,10,45,50,"B1","Diesel","E",3688,"Rhone-Alpes",1204,"[45,55)","[49,60)"
"4127060",1,1,4,15,44,50,"B2","Regular","C",192,"Centre",1204,"[35,45)","[49,60)"
"4127074",1,1,6,17,45,72,"B2","Diesel","A",11,"Centre",1204,"[45,55)","[70,80)"
"4127080",1,1,8,3,37,50,"B11","Diesel","B",53,"Centre",133.86,"[35,45)","[49,60)"
"4127096",1,0.91,7,14,26,90,"B2","Diesel","A",23,"Centre",1204,"[25,35)","[90,100)"
"4127157",1,1,7,8,84,78,"B11","Diesel","B",57,"Centre",1204,"[65,100]","[70,80)"
"4127179",1,0.34,7,9,71,50,"B10","Diesel","C",186,"Centre",815.34,"[65,100]","[49,60)"
"4127189",1,0.13,10,9,33,50,"B2","Regular","D",1974,"Poitou-Charentes",527,"[25,35)","[49,60)"
"4127207",1,1,4,13,65,50,"B4","Regular","D",776,"Lorraine",634.03,"[65,100]","[49,60)"
"4127208",1,1,6,4,70,50,"B4","Regular","D",776,"Lorraine",1204,"[65,100]","[49,60)"
"4127227",1,1,6,9,47,50,"B2","Diesel","C",478,"Lorraine",1204,"[45,55)","[49,60)"
"4127312",1,1,11,7,56,50,"B2","Regular","F",27000,"Ile-de-France",1204,"[55,65)","[49,60)"
"4127357",1,0.28,11,15,57,118,"B2","Regular","C",434,"Centre",1204,"[55,65)","[100,250]"
"4127372",1,1,6,10,47,50,"B2","Diesel","C",280,"Centre",625,"[45,55)","[49,60)"
"4127378",1,1,5,12,45,50,"B3","Regular","C",182,"Centre",1204,"[45,55)","[49,60)"
"4127387",1,0.39,4,0,67,50,"B2","Regular","D",1064,"Centre",953.16,"[65,100]","[49,60)"
"4127410",1,1,4,6,68,50,"B1","Regular","D",634,"Bretagne",1204,"[65,100]","[49,60)"
"4127418",1,0.54,4,10,26,95,"B2","Diesel","A",50,"Bretagne",1092.63,"[25,35)","[90,100)"
"4127427",1,0.91,5,15,70,50,"B2","Regular","D",837,"Bretagne",1204,"[65,100]","[49,60)"
"4127436",1,1,6,5,50,50,"B2","Diesel","D",634,"Bretagne",1204,"[45,55)","[49,60)"
"4127501",1,1,6,8,31,72,"B2","Diesel","D",1054,"Centre",1153.77,"[25,35)","[70,80)"
"4127508",1,1,5,5,48,50,"B1","Diesel","A",44,"Centre",231.4,"[45,55)","[49,60)"
"4127540",1,1,12,15,47,54,"B10","Diesel","D",658,"Provence-Alpes-Cotes-D'Azur",185.99,"[45,55)","[49,60)"
"4127547",1,1,6,11,50,50,"B1","Diesel","E",2446,"Provence-Alpes-Cotes-D'Azur",1204,"[45,55)","[49,60)"
"4127613",1,0.49,8,17,30,80,"B2","Diesel","B",72,"Pays-de-la-Loire",1204,"[25,35)","[80,90)"
"4127697",1,0.43,7,17,28,85,"B1","Regular","A",34,"Basse-Normandie",8073.61,"[25,35)","[80,90)"
"4127734",1,0.25,7,14,54,80,"B1","Regular","D",1054,"Centre",28.07,"[45,55)","[80,90)"
"4127780",1,1,4,9,72,63,"B2","Regular","D",1199,"Pays-de-la-Loire",1204,"[65,100]","[60,70)"
"4127786",1,0.67,7,14,25,80,"B2","Diesel","D",1408,"Pays-de-la-Loire",401.54,"[25,35)","[80,90)"
"4127787",1,0.95,5,7,29,100,"B4","Diesel","D",1408,"Pays-de-la-Loire",1204,"[25,35)","[100,250]"
"4127790",1,0.49,5,5,69,50,"B2","Diesel","D",716,"Provence-Alpes-Cotes-D'Azur",1204,"[65,100]","[49,60)"
"4127791",1,1,6,9,69,62,"B2","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur",1204,"[65,100]","[60,70)"
"4127803",1,0.93,5,17,53,50,"B1","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur",1204,"[45,55)","[49,60)"
"4127813",1,0.4,5,7,53,50,"B3","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur",1204,"[45,55)","[49,60)"
"4127831",1,1,5,6,54,50,"B3","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur",3000,"[45,55)","[49,60)"
"4127951",1,1,4,4,56,50,"B2","Regular","A",22,"Centre",1204,"[55,65)","[49,60)"
"4128117",1,1,7,5,34,50,"B5","Diesel","D",1408,"Pays-de-la-Loire",63.87,"[25,35)","[49,60)"
"4128128",1,1,5,11,36,73,"B5","Diesel","D",1408,"Pays-de-la-Loire",1204,"[35,45)","[70,80)"
"4128129",1,1,6,9,59,140,"B1","Diesel","D",1408,"Pays-de-la-Loire",1204,"[55,65)","[100,250]"
"4128149",1,1,7,9,51,52,"B1","Regular","C",320,"Ile-de-France",1204,"[45,55)","[49,60)"
"4128155",1,0.66,7,7,30,80,"B1","Regular","D",1408,"Pays-de-la-Loire",62.6,"[25,35)","[80,90)"
"4128179",1,0.4,6,10,40,50,"B1","Diesel","C",484,"Pays-de-la-Loire",41204,"[35,45)","[49,60)"
"4128215",1,0.57,5,5,28,57,"B3","Diesel","C",203,"Centre",90.9,"[25,35)","[49,60)"
"4128232",1,1,7,8,33,101,"B1","Regular","C",298,"Centre",602,"[25,35)","[100,250]"
"4128233",1,1,7,4,51,50,"B11","Regular","F",27000,"Ile-de-France",602,"[45,55)","[49,60)"
"4128276",1,1,4,2,49,50,"B12","Diesel","A",35,"Pays-de-la-Loire",78.4,"[45,55)","[49,60)"
"4128282",1,0.84,6,10,49,50,"B6","Diesel","A",35,"Pays-de-la-Loire",1204,"[45,55)","[49,60)"
"4128308",1,1,8,3,54,50,"B12","Diesel","B",89,"Pays-de-la-Loire",1204,"[45,55)","[49,60)"
"4128332",1,1,5,7,39,62,"B1","Diesel","E",8455,"Rhone-Alpes",1204,"[35,45)","[60,70)"
"4128338",1,1,8,16,58,62,"B1","Diesel","A",31,"Rhone-Alpes",1204,"[55,65)","[60,70)"
"4128417",1,1,5,5,44,50,"B1","Diesel","D",805,"Rhone-Alpes",1741.22,"[35,45)","[49,60)"
"4128419",1,0.76,7,4,53,50,"B2","Diesel","B",78,"Rhone-Alpes",1204,"[45,55)","[49,60)"
"4128531",1,1,10,12,60,50,"B12","Diesel","A",11,"Provence-Alpes-Cotes-D'Azur",1204,"[55,65)","[49,60)"
"4128534",1,1,7,14,44,58,"B12","Diesel","B",66,"Provence-Alpes-Cotes-D'Azur",1204,"[35,45)","[49,60)"
"4128551",1,1,4,4,39,50,"B2","Regular","C",146,"Provence-Alpes-Cotes-D'Azur",219.54,"[35,45)","[49,60)"
"4128575",1,1,5,8,82,90,"B3","Diesel","B",91,"Nord-Pas-de-Calais",755.95,"[65,100]","[90,100)"
"4128611",1,0.75,7,1,28,112,"B1","Diesel","C",432,"Nord-Pas-de-Calais",1204,"[25,35)","[100,250]"
"4128652",1,1,7,9,72,50,"B12","Regular","E",2906,"Aquitaine",232,"[65,100]","[49,60)"
"4128668",1,1,4,13,42,50,"B4","Regular","E",4348,"Aquitaine",1204,"[35,45)","[49,60)"
"4128715",1,1,4,8,85,62,"B2","Regular","A",9,"Centre",2530.51,"[65,100]","[60,70)"
"4128735",1,1,5,17,58,50,"B2","Regular","C",393,"Centre",1204,"[55,65)","[49,60)"
"4128861",1,1,6,12,41,50,"B2","Diesel","B",80,"Rhone-Alpes",3204,"[35,45)","[49,60)"
"4128874",1,1,6,15,44,66,"B6","Regular","E",3688,"Rhone-Alpes",1204,"[35,45)","[60,70)"
"4128883",1,1,7,11,47,50,"B5","Diesel","C",380,"Rhone-Alpes",1204,"[45,55)","[49,60)"
"4128884",1,1,5,6,54,62,"B6","Regular","E",3688,"Rhone-Alpes",1241.27,"[45,55)","[60,70)"
"4128889",1,0.73,9,20,47,50,"B12","Regular","C",135,"Provence-Alpes-Cotes-D'Azur",1183.62,"[45,55)","[49,60)"
"4128904",1,1,8,14,54,50,"B6","Diesel","E",3688,"Rhone-Alpes",1204,"[45,55)","[49,60)"
"4128907",1,1,5,8,60,50,"B2","Regular","D",1110,"Rhone-Alpes",1204,"[55,65)","[49,60)"
"4128911",1,1,6,7,72,62,"B3","Regular","C",135,"Rhone-Alpes",1523.4,"[65,100]","[60,70)"
"4128955",1,0.75,6,7,64,113,"B1","Diesel","C",348,"Pays-de-la-Loire",1204,"[55,65)","[100,250]"
"4128967",1,0.75,5,4,27,90,"B5","Diesel","C",157,"Pays-de-la-Loire",1204,"[25,35)","[90,100)"
"4129055",1,0.28,5,5,49,50,"B1","Diesel","B",84,"Centre",481.86,"[45,55)","[49,60)"
"4129070",1,0.07,4,13,64,50,"B1","Regular","E",3744,"Provence-Alpes-Cotes-D'Azur",380.92,"[55,65)","[49,60)"
"4129080",1,1,6,10,46,50,"B4","Regular","E",3744,"Provence-Alpes-Cotes-D'Azur",873.89,"[45,55)","[49,60)"
"4129081",1,0.99,8,17,54,50,"B10","Diesel","D",1629,"Provence-Alpes-Cotes-D'Azur",1204,"[45,55)","[49,60)"
"4129084",1,1,11,25,68,50,"B11","Regular","E",2715,"Provence-Alpes-Cotes-D'Azur",1204,"[65,100]","[49,60)"
"4129099",1,0.25,6,7,43,50,"B2","Diesel","D",1232,"Provence-Alpes-Cotes-D'Azur",81.5,"[35,45)","[49,60)"
"4129105",1,1,5,5,38,50,"B3","Regular","D",583,"Provence-Alpes-Cotes-D'Azur",1338.55,"[35,45)","[49,60)"
"4129108",2,1,7,7,42,50,"B10","Diesel","D",611,"Provence-Alpes-Cotes-D'Azur",1274,"[35,45)","[49,60)"
"4129238",1,0.54,5,9,51,71,"B1","Regular","E",4087,"Bretagne",1204,"[45,55)","[70,80)"
"4129294",1,1,5,3,62,50,"B2","Regular","C",270,"Poitou-Charentes",1204,"[55,65)","[49,60)"
"4129316",1,1,8,5,42,50,"B2","Diesel","C",160,"Aquitaine",1078.05,"[35,45)","[49,60)"
"4129360",1,1,6,8,59,50,"B2","Diesel","A",34,"Poitou-Charentes",602,"[55,65)","[49,60)"
"4129405",1,1,6,9,32,51,"B3","Regular","D",1313,"Centre",80.5,"[25,35)","[49,60)"
"4129459",1,0.75,6,9,66,50,"B2","Diesel","C",227,"Poitou-Charentes",1204,"[65,100]","[49,60)"
"4129467",1,1,4,3,62,77,"B1","Regular","E",4436,"Basse-Normandie",3704,"[55,65)","[70,80)"
"4129474",1,0.86,7,9,49,51,"B4","Diesel","E",2103,"Basse-Normandie",323.88,"[45,55)","[49,60)"
"4129497",1,0.01,7,13,30,80,"B3","Regular","C",100,"Bretagne",55.65,"[25,35)","[80,90)"
"4129589",1,1,5,5,44,50,"B6","Regular","E",4128,"Pays-de-la-Loire",1204,"[35,45)","[49,60)"
"4129643",1,1,7,14,46,78,"B11","Diesel","D",745,"Rhone-Alpes",80.13,"[45,55)","[70,80)"
"4129647",1,0.41,4,5,63,50,"B3","Diesel","D",745,"Rhone-Alpes",1000,"[55,65)","[49,60)"
"4129681",1,1,8,16,45,50,"B1","Diesel","A",33,"Centre",1204,"[45,55)","[49,60)"
"4129694",1,1,6,10,32,63,"B2","Diesel","A",48,"Centre",1204,"[25,35)","[60,70)"
"4129724",1,0.78,6,9,52,50,"B1","Diesel","A",23,"Centre",1204,"[45,55)","[49,60)"
"4129737",1,1,6,12,33,50,"B3","Diesel","A",35,"Centre",1537.04,"[25,35)","[49,60)"
"4129778",1,0.49,8,9,61,69,"B14","Diesel","C",103,"Rhone-Alpes",1204,"[55,65)","[60,70)"
"4129802",1,0.43,6,6,67,50,"B2","Diesel","D",824,"Languedoc-Roussillon",150,"[65,100]","[49,60)"
"4129911",1,1,7,12,74,62,"B1","Regular","C",344,"Pays-de-la-Loire",1204,"[65,100]","[60,70)"
"4130013",1,1,5,3,33,71,"B5","Diesel","C",359,"Bretagne",1204,"[25,35)","[70,80)"
"4130020",1,0.83,10,13,51,50,"B5","Diesel","D",747,"Bretagne",1253.42,"[45,55)","[49,60)"
"4130052",1,0.77,4,4,46,50,"B12","Regular","D",747,"Bretagne",770.8,"[45,55)","[49,60)"
"4130073",1,0.75,7,9,27,80,"B6","Regular","D",747,"Bretagne",147.58,"[25,35)","[80,90)"
"4130088",1,0.97,12,3,41,50,"B3","Diesel","C",261,"Bretagne",1204,"[35,45)","[49,60)"
"4130139",1,1,9,15,42,112,"B1","Regular","A",31,"Bretagne",1204,"[35,45)","[100,250]"
"4130150",1,1,6,10,62,58,"B1","Diesel","D",1753,"Rhone-Alpes",1204,"[55,65)","[49,60)"
"4130163",1,0.13,5,9,50,77,"B2","Diesel","C",266,"Rhone-Alpes",2292.5,"[45,55)","[70,80)"
"4130190",1,1,5,8,54,50,"B3","Diesel","D",904,"Rhone-Alpes",1204,"[45,55)","[49,60)"
"4130197",1,0.28,4,14,48,52,"B2","Regular","D",1753,"Rhone-Alpes",2204,"[45,55)","[49,60)"
"4130219",1,0.91,6,11,79,50,"B1","Diesel","D",582,"Pays-de-la-Loire",1204,"[65,100]","[49,60)"
"4130258",1,1,5,20,50,63,"B2","Regular","A",44,"Centre",1204,"[45,55)","[60,70)"
"4130292",1,0.26,7,6,53,95,"B12","Regular","A",38,"Centre",2321.86,"[45,55)","[90,100)"
"4130301",1,1,6,10,26,118,"B2","Diesel","A",38,"Centre",1204,"[25,35)","[100,250]"
"4130313",1,1,6,6,32,85,"B2","Diesel","A",14,"Centre",3319.26,"[25,35)","[80,90)"
"4130328",1,0.65,6,8,62,90,"B2","Diesel","A",29,"Bretagne",3204,"[55,65)","[90,100)"
"4130371",1,0.04,7,21,58,50,"B2","Diesel","B",91,"Pays-de-la-Loire",1204,"[55,65)","[49,60)"
"4130397",1,0.48,6,7,39,60,"B6","Diesel","C",136,"Pays-de-la-Loire",74.71,"[35,45)","[60,70)"
"4130426",1,1,5,3,40,50,"B2","Diesel","A",31,"Pays-de-la-Loire",1204,"[35,45)","[49,60)"
"4130443",2,0.52,4,14,20,95,"B2","Regular","B",64,"Pays-de-la-Loire",2408,"[17,25)","[90,100)"
"4130503",1,1,7,8,39,51,"B1","Diesel","D",1326,"Provence-Alpes-Cotes-D'Azur",5708.86,"[35,45)","[49,60)"
"4130504",1,1,6,11,44,50,"B5","Regular","E",8455,"Rhone-Alpes",1204,"[35,45)","[49,60)"
"4130506",1,1,6,8,46,55,"B5","Diesel","D",904,"Rhone-Alpes",1199.36,"[45,55)","[49,60)"
"4130513",1,1,6,5,43,50,"B3","Diesel","A",8,"Rhone-Alpes",1204,"[35,45)","[49,60)"
"4130520",1,1,6,7,74,54,"B2","Diesel","C",386,"Rhone-Alpes",418.91,"[65,100]","[49,60)"
"4130540",1,1,6,4,58,50,"B2","Regular","D",1521,"Rhone-Alpes",1204,"[55,65)","[49,60)"
"4130567",1,1,5,8,47,50,"B4","Diesel","C",122,"Lorraine",3204,"[45,55)","[49,60)"
"4130653",1,1,6,8,39,58,"B3","Regular","E",2446,"Provence-Alpes-Cotes-D'Azur",3000,"[35,45)","[49,60)"
"4130699",1,1,7,16,40,50,"B2","Regular","D",636,"Nord-Pas-de-Calais",1204,"[35,45)","[49,60)"
"4130701",1,1,9,3,40,50,"B1","Regular","D",845,"Nord-Pas-de-Calais",1204,"[35,45)","[49,60)"
"4130723",1,1,4,4,80,88,"B12","Regular","D",1227,"Nord-Pas-de-Calais",1204,"[65,100]","[80,90)"
"4130742",1,0.14,6,4,41,50,"B1","Regular","B",86,"Rhone-Alpes",6085,"[35,45)","[49,60)"
"4130761",1,1,5,8,56,62,"B4","Regular","D",1323,"Rhone-Alpes",1204,"[55,65)","[60,70)"
"4130775",1,0.37,7,5,48,53,"B2","Diesel","D",1323,"Rhone-Alpes",1204,"[45,55)","[49,60)"
"4130795",1,1,4,16,51,50,"B1","Regular","A",31,"Centre",1204,"[45,55)","[49,60)"
"4130811",1,1,6,12,56,50,"B1","Diesel","C",214,"Bourgogne",1204,"[55,65)","[49,60)"
"4130837",1,1,7,12,43,50,"B1","Regular","E",4982,"Haute-Normandie",1204,"[35,45)","[49,60)"
"4130843",1,1,4,6,58,50,"B1","Regular","A",45,"Centre",1204,"[55,65)","[49,60)"
"4130891",1,0.02,6,13,49,76,"B1","Diesel","C",139,"Centre",1002,"[45,55)","[70,80)"
"4130948",1,1,5,4,80,50,"B5","Diesel","D",741,"Centre",1204,"[65,100]","[49,60)"
"4130988",1,0.74,5,2,69,50,"B2","Diesel","A",41,"Centre",1204,"[65,100]","[49,60)"
"4131021",1,0.91,7,10,56,50,"B11","Diesel","E",3541,"Pays-de-la-Loire",1204,"[55,65)","[49,60)"
"4131024",1,1,5,5,57,67,"B1","Diesel","E",9307,"Rhone-Alpes",1204,"[55,65)","[60,70)"
"4131049",1,1,8,5,43,62,"B3","Regular","E",9307,"Rhone-Alpes",1204,"[35,45)","[60,70)"
"4131057",1,1,7,4,62,62,"B3","Diesel","D",1217,"Rhone-Alpes",1204,"[55,65)","[60,70)"
"4131100",1,1,11,8,49,50,"B6","Regular","E",4087,"Bretagne",196.97,"[45,55)","[49,60)"
"4131136",1,0.66,5,13,23,106,"B2","Regular","C",155,"Centre",1204,"[17,25)","[100,250]"
"4131172",1,0.4,8,9,53,50,"B1","Diesel","D",817,"Nord-Pas-de-Calais",3000,"[45,55)","[49,60)"
"4131173",1,1,12,3,53,50,"B1","Diesel","C",110,"Nord-Pas-de-Calais",1204,"[45,55)","[49,60)"
"4131175",1,1,4,14,31,50,"B3","Diesel","B",60,"Nord-Pas-de-Calais",261.61,"[25,35)","[49,60)"
"4131185",1,0.66,7,10,39,50,"B5","Regular","A",27,"Centre",393.42,"[35,45)","[49,60)"
"4131225",1,0.91,5,5,23,148,"B2","Diesel","A",13,"Centre",1204,"[17,25)","[100,250]"
"4131242",1,1,9,4,44,50,"B12","Diesel","A",14,"Centre",26176.55,"[35,45)","[49,60)"
"4131276",2,0.46,6,10,49,50,"B2","Diesel","A",34,"Pays-de-la-Loire",2408,"[45,55)","[49,60)"
"4131296",1,1,9,10,46,72,"B1","Regular","A",20,"Bretagne",602,"[45,55)","[70,80)"
"4131298",1,0.05,5,9,35,54,"B5","Diesel","A",21,"Bretagne",1704,"[35,45)","[49,60)"
"4131300",1,1,7,8,59,50,"B2","Diesel","C",367,"Bretagne",3697.09,"[55,65)","[49,60)"
"4131352",1,1,4,9,56,50,"B13","Regular","C",312,"Centre",602,"[55,65)","[49,60)"
"4131355",1,1,7,7,59,62,"B2","Regular","D",856,"Centre",1204,"[55,65)","[60,70)"
"4131377",1,1,5,5,57,50,"B4","Diesel","C",101,"Centre",67.83,"[55,65)","[49,60)"
